datetime,count
2011-04-23 06:00:00,34.3
2011-04-23 07:00:00,111.0
2011-04-23 08:00:00,266.8
2011-04-23 09:00:00,124.4
2011-04-23 10:00:00,177.1
2011-04-23 11:00:00,224.8
2011-04-23 12:00:00,371.7
2011-04-23 13:00:00,371.7
2011-04-23 14:00:00,424.2
2011-04-23 15:00:00,407.4
2011-04-23 16:00:00,272.5
2011-04-23 17:00:00,347.8
2011-04-23 18:00:00,377.4
2011-04-23 19:00:00,304.5
2011-04-23 20:00:00,160.1
2011-04-23 21:00:00,161.4
2011-04-23 22:00:00,162.5
2011-04-23 23:00:00,61.9
2011-04-24 00:00:00,57.6
2011-04-24 01:00:00,30.7
2011-04-24 02:00:00,22.7
2011-04-24 03:00:00,12.9
2011-04-24 04:00:00,5.0
2011-04-24 05:00:00,14.5
2011-04-24 06:00:00,30.0
2011-04-24 07:00:00,338.8
2011-04-24 08:00:00,355.9
2011-04-24 09:00:00,227.4
2011-04-24 10:00:00,321.3
2011-04-24 11:00:00,426.1
2011-04-24 12:00:00,425.6
2011-04-24 13:00:00,371.7
2011-04-24 14:00:00,410.7
2011-04-24 15:00:00,418.6
2011-04-24 16:00:00,289.7
2011-04-24 17:00:00,455.7
2011-04-24 18:00:00,428.0
2011-04-24 19:00:00,167.0
2011-04-24 20:00:00,109.2
2011-04-24 21:00:00,64.5
2011-04-24 22:00:00,54.5
2011-04-24 23:00:00,49.3
2011-04-25 00:00:00,27.0
2011-04-25 01:00:00,15.5
2011-04-25 02:00:00,5.6
2011-04-25 03:00:00,4.0
2011-04-25 04:00:00,3.4
2011-04-25 05:00:00,17.9
2011-04-25 06:00:00,84.0
2011-04-25 07:00:00,298.0
2011-04-25 08:00:00,516.95
2011-04-25 09:00:00,309.3
2011-04-25 10:00:00,152.3
2011-04-25 11:00:00,173.2
2011-04-25 12:00:00,189.4
2011-04-25 13:00:00,199.7
2011-04-25 14:00:00,196.5
2011-04-25 15:00:00,189.7
2011-04-25 16:00:00,260.4
2011-04-25 17:00:00,348.6
2011-04-25 18:00:00,312.8
2011-04-25 19:00:00,420.9
2011-04-25 20:00:00,213.6
2011-04-25 21:00:00,265.6
2011-04-25 22:00:00,134.7
2011-04-25 23:00:00,112.4
2011-04-26 00:00:00,34.7
2011-04-26 01:00:00,14.5
2011-04-26 02:00:00,3.8
2011-04-26 03:00:00,4.2
2011-04-26 04:00:00,3.8
2011-04-26 05:00:00,24.8
2011-04-26 06:00:00,97.5
2011-04-26 07:00:00,402.1
2011-04-26 08:00:00,457.7
2011-04-26 09:00:00,238.5
2011-04-26 10:00:00,142.8
2011-04-26 11:00:00,177.8
2011-04-26 12:00:00,248.6
2011-04-26 13:00:00,210.7
2011-04-26 14:00:00,212.8
2011-04-26 15:00:00,227.4
2011-04-26 16:00:00,273.6
2011-04-26 17:00:00,511.1
2011-04-26 18:00:00,466.1
2011-04-26 19:00:00,371.2
2011-04-26 20:00:00,387.4
2011-04-26 21:00:00,260.5
2011-04-26 22:00:00,142.2
2011-04-26 23:00:00,77.5
2011-04-27 00:00:00,35.6
2011-04-27 01:00:00,14.1
2011-04-27 02:00:00,4.7
2011-04-27 03:00:00,4.5
2011-04-27 04:00:00,3.6
2011-04-27 05:00:00,27.8
2011-04-27 06:00:00,99.6
2011-04-27 07:00:00,315.3
2011-04-27 08:00:00,494.3
2011-04-27 09:00:00,268.9
2011-04-27 10:00:00,147.2
2011-04-27 11:00:00,129.4
2011-04-27 12:00:00,170.0
2011-04-27 13:00:00,168.0
2011-04-27 14:00:00,167.0
2011-04-27 15:00:00,193.7
2011-04-27 16:00:00,272.2
2011-04-27 17:00:00,407.3
2011-04-27 18:00:00,407.3
2011-04-27 19:00:00,358.4
2011-04-27 20:00:00,242.2
2011-04-27 21:00:00,181.9
2011-04-27 22:00:00,107.4
2011-04-27 23:00:00,65.2
2011-04-28 00:00:00,45.7
2011-04-28 01:00:00,18.9
2011-04-28 02:00:00,2.2
2011-04-28 03:00:00,4.7
2011-04-28 04:00:00,7.8
2011-04-28 05:00:00,32.2
2011-04-28 06:00:00,120.1
2011-04-28 07:00:00,410.3
2011-04-28 08:00:00,607.6
2011-04-28 09:00:00,195.4
2011-04-28 10:00:00,166.4
2011-04-28 11:00:00,142.8
2011-04-28 12:00:00,187.5
2011-04-28 13:00:00,182.5
2011-04-28 14:00:00,194.7
2011-04-28 15:00:00,207.4
2011-04-28 16:00:00,273.3
2011-04-28 17:00:00,550.0
2011-04-28 18:00:00,500.0
2011-04-28 19:00:00,460.8
2011-04-28 20:00:00,353.7
2011-04-28 21:00:00,229.1
2011-04-28 22:00:00,195.0
2011-04-28 23:00:00,108.2
2011-04-29 00:00:00,60.2
2011-04-29 01:00:00,15.4
2011-04-29 02:00:00,8.7
2011-04-29 03:00:00,8.8
2011-04-29 04:00:00,7.1
2011-04-29 05:00:00,31.0
2011-04-29 06:00:00,134.4
2011-04-29 07:00:00,396.0
2011-04-29 08:00:00,515.8
2011-04-29 09:00:00,256.5
2011-04-29 10:00:00,149.2
2011-04-29 11:00:00,186.8
2011-04-29 12:00:00,242.7
2011-04-29 13:00:00,266.0
2011-04-29 14:00:00,241.6
2011-04-29 15:00:00,254.4
2011-04-29 16:00:00,300.1
2011-04-29 17:00:00,597.6
2011-04-29 18:00:00,496.5
2011-04-29 19:00:00,359.4
2011-04-29 20:00:00,264.9
2011-04-29 21:00:00,231.5
2011-04-29 22:00:00,157.4
2011-04-29 23:00:00,144.2
2011-04-30 00:00:00,76.0
2011-04-30 01:00:00,29.0
2011-04-30 02:00:00,10.8
2011-04-30 03:00:00,8.1
2011-04-30 04:00:00,4.8
2011-04-30 05:00:00,14.3
2011-04-30 06:00:00,36.1
2011-04-30 07:00:00,171.0
2011-04-30 08:00:00,290.6
2011-04-30 09:00:00,157.2
2011-04-30 10:00:00,220.0
2011-04-30 11:00:00,271.0
2011-04-30 12:00:00,292.4
2011-04-30 13:00:00,362.7
2011-04-30 14:00:00,381.0
2011-04-30 15:00:00,354.5
2011-04-30 16:00:00,289.3
2011-04-30 17:00:00,422.1
2011-04-30 18:00:00,355.5
2011-04-30 19:00:00,354.6
2011-04-30 20:00:00,144.6
2011-04-30 21:00:00,137.1
2011-04-30 22:00:00,106.4
2011-04-30 23:00:00,80.9
2011-05-20 00:00:00,30.1
2011-05-20 01:00:00,14.3
2011-05-20 02:00:00,16.1
2011-05-20 03:00:00,4.5
2011-05-20 04:00:00,4.9
2011-05-20 05:00:00,27.1
2011-05-20 06:00:00,169.3
2011-05-20 07:00:00,543.8
2011-05-20 08:00:00,644.0
2011-05-20 09:00:00,308.7
2011-05-20 10:00:00,167.5
2011-05-20 11:00:00,218.9
2011-05-20 12:00:00,248.6
2011-05-20 13:00:00,168.7
2011-05-20 14:00:00,229.1
2011-05-20 15:00:00,252.7
2011-05-20 16:00:00,368.6
2011-05-20 17:00:00,645.2
2011-05-20 18:00:00,636.0
2011-05-20 19:00:00,484.6
2011-05-20 20:00:00,325.3
2011-05-20 21:00:00,277.1
2011-05-20 22:00:00,198.7
2011-05-20 23:00:00,141.8
2011-05-21 00:00:00,72.6
2011-05-21 01:00:00,58.8
2011-05-21 02:00:00,29.0
2011-05-21 03:00:00,11.5
2011-05-21 04:00:00,5.9
2011-05-21 05:00:00,14.6
2011-05-21 06:00:00,33.4
2011-05-21 07:00:00,275.7
2011-05-21 08:00:00,369.7
2011-05-21 09:00:00,334.5
2011-05-21 10:00:00,346.9
2011-05-21 11:00:00,442.7
2011-05-21 12:00:00,475.8
2011-05-21 13:00:00,443.3
2011-05-21 14:00:00,465.0
2011-05-21 15:00:00,466.6
2011-05-21 16:00:00,337.9
2011-05-21 17:00:00,512.4
2011-05-21 18:00:00,460.5
2011-05-21 19:00:00,473.0
2011-05-21 20:00:00,197.0
2011-05-21 21:00:00,298.1
2011-05-21 22:00:00,184.1
2011-05-21 23:00:00,164.0
2011-05-22 00:00:00,64.6
2011-05-22 01:00:00,34.0
2011-05-22 02:00:00,23.6
2011-05-22 03:00:00,10.0
2011-05-22 04:00:00,5.3
2011-05-22 05:00:00,13.2
2011-05-22 06:00:00,33.4
2011-05-22 07:00:00,338.8
2011-05-22 08:00:00,387.7
2011-05-22 09:00:00,286.4
2011-05-22 10:00:00,359.1
2011-05-22 11:00:00,420.6
2011-05-22 12:00:00,408.0
2011-05-22 13:00:00,468.2
2011-05-22 14:00:00,368.9
2011-05-22 15:00:00,464.3
2011-05-22 16:00:00,321.7
2011-05-22 17:00:00,438.8
2011-05-22 18:00:00,437.1
2011-05-22 19:00:00,442.4
2011-05-22 20:00:00,235.7
2011-05-22 21:00:00,318.3
2011-05-22 22:00:00,156.0
2011-05-22 23:00:00,77.4
2011-05-23 00:00:00,31.2
2011-05-23 01:00:00,21.4
2011-05-23 02:00:00,7.4
2011-05-23 03:00:00,3.4
2011-05-23 04:00:00,4.2
2011-05-23 05:00:00,21.7
2011-05-23 06:00:00,77.3
2011-05-23 07:00:00,382.3
2011-05-23 08:00:00,521.1
2011-05-23 09:00:00,244.2
2011-05-23 10:00:00,153.1
2011-05-23 11:00:00,182.3
2011-05-23 12:00:00,170.4
2011-05-23 13:00:00,179.5
2011-05-23 14:00:00,169.4
2011-05-23 15:00:00,165.0
2011-05-23 16:00:00,298.2
2011-05-23 17:00:00,318.7
2011-05-23 18:00:00,382.4
2011-05-23 19:00:00,405.4
2011-05-23 20:00:00,239.6
2011-05-23 21:00:00,221.0
2011-05-23 22:00:00,152.7
2011-05-23 23:00:00,72.6
2011-05-24 00:00:00,27.2
2011-05-24 01:00:00,13.1
2011-05-24 02:00:00,8.8
2011-05-24 03:00:00,4.6
2011-05-24 04:00:00,5.3
2011-05-24 05:00:00,26.7
2011-05-24 06:00:00,103.6
2011-05-24 07:00:00,174.1
2011-05-24 08:00:00,287.3
2011-05-24 09:00:00,281.7
2011-05-24 10:00:00,132.8
2011-05-24 11:00:00,186.7
2011-05-24 12:00:00,242.5
2011-05-24 13:00:00,254.7
2011-05-24 14:00:00,213.5
2011-05-24 15:00:00,197.9
2011-05-24 16:00:00,352.1
2011-05-24 17:00:00,681.8
2011-05-24 18:00:00,604.5
2011-05-24 19:00:00,372.5
2011-05-24 20:00:00,321.2
2011-05-24 21:00:00,218.3
2011-05-24 22:00:00,95.6
2011-05-24 23:00:00,83.1
2011-05-25 00:00:00,52.8
2011-05-25 01:00:00,13.1
2011-05-25 02:00:00,9.6
2011-05-25 03:00:00,4.0
2011-05-25 04:00:00,4.0
2011-05-25 05:00:00,26.6
2011-05-25 06:00:00,102.0
2011-05-25 07:00:00,401.2
2011-05-25 08:00:00,589.7
2011-05-25 09:00:00,306.8
2011-05-25 10:00:00,169.6
2011-05-25 11:00:00,189.5
2011-05-25 12:00:00,258.0
2011-05-25 13:00:00,234.0
2011-05-25 14:00:00,238.3
2011-05-25 15:00:00,231.0
2011-05-25 16:00:00,314.3
2011-05-25 17:00:00,765.7
2011-05-25 18:00:00,674.2
2011-05-25 19:00:00,545.4
2011-05-25 20:00:00,315.0
2011-05-25 21:00:00,245.4
2011-05-25 22:00:00,160.9
2011-05-25 23:00:00,148.5
2011-05-26 00:00:00,90.0
2011-05-26 01:00:00,28.2
2011-05-26 02:00:00,9.8
2011-05-26 03:00:00,4.0
2011-05-26 04:00:00,4.6
2011-05-26 05:00:00,26.4
2011-05-26 06:00:00,104.6
2011-05-26 07:00:00,339.6
2011-05-26 08:00:00,611.0
2011-05-26 09:00:00,250.7
2011-05-26 10:00:00,143.1
2011-05-26 11:00:00,170.2
2011-05-26 12:00:00,223.0
2011-05-26 13:00:00,236.7
2011-05-26 14:00:00,227.9
2011-05-26 15:00:00,202.5
2011-05-26 16:00:00,294.1
2011-05-26 17:00:00,527.1
2011-05-26 18:00:00,491.4
2011-05-26 19:00:00,454.5
2011-05-26 20:00:00,336.1
2011-05-26 21:00:00,276.5
2011-05-26 22:00:00,160.5
2011-05-26 23:00:00,146.2
2011-05-27 00:00:00,48.6
2011-05-27 01:00:00,21.6
2011-05-27 02:00:00,7.0
2011-05-27 03:00:00,5.6
2011-05-27 04:00:00,5.9
2011-05-27 05:00:00,29.4
2011-05-27 06:00:00,155.1
2011-05-27 07:00:00,497.4
2011-05-27 08:00:00,540.9
2011-05-27 09:00:00,242.9
2011-05-27 10:00:00,141.6
2011-05-27 11:00:00,190.5
2011-05-27 12:00:00,205.6
2011-05-27 13:00:00,244.7
2011-05-27 14:00:00,235.4
2011-05-27 15:00:00,219.5
2011-05-27 16:00:00,289.7
2011-05-27 17:00:00,603.6
2011-05-27 18:00:00,624.9
2011-05-27 19:00:00,285.5
2011-05-27 20:00:00,345.1
2011-05-27 21:00:00,214.6
2011-05-27 22:00:00,232.7
2011-05-27 23:00:00,152.9
2011-05-28 00:00:00,62.3
2011-05-28 01:00:00,45.0
2011-05-28 02:00:00,23.2
2011-05-28 03:00:00,10.0
2011-05-28 04:00:00,4.9
2011-05-28 05:00:00,18.8
2011-05-28 06:00:00,30.4
2011-05-28 07:00:00,306.6
2011-05-28 08:00:00,401.5
2011-05-28 09:00:00,291.8
2011-05-28 10:00:00,344.7
2011-05-28 11:00:00,428.0
2011-05-28 12:00:00,391.3
2011-05-28 13:00:00,421.7
2011-05-28 14:00:00,404.5
2011-05-28 15:00:00,403.6
2011-05-28 16:00:00,293.7
2011-05-28 17:00:00,438.4
2011-05-28 18:00:00,404.7
2011-05-28 19:00:00,464.2
2011-05-28 20:00:00,263.8
2011-05-28 21:00:00,271.4
2011-05-28 22:00:00,192.6
2011-05-28 23:00:00,148.4
2011-05-29 00:00:00,61.4
2011-05-29 01:00:00,45.0
2011-05-29 02:00:00,28.1
2011-05-29 03:00:00,13.4
2011-05-29 04:00:00,6.8
2011-05-29 05:00:00,18.7
2011-05-29 06:00:00,28.7
2011-05-29 07:00:00,305.4
2011-05-29 08:00:00,403.0
2011-05-29 09:00:00,267.0
2011-05-29 10:00:00,303.9
2011-05-29 11:00:00,349.2
2011-05-29 12:00:00,397.2
2011-05-29 13:00:00,431.7
2011-05-29 14:00:00,431.7
2011-05-29 15:00:00,421.2
2011-05-29 16:00:00,269.1
2011-05-29 17:00:00,395.9
2011-05-29 18:00:00,326.6
2011-05-29 19:00:00,348.6
2011-05-29 20:00:00,307.1
2011-05-29 21:00:00,211.0
2011-05-29 22:00:00,206.0
2011-05-29 23:00:00,132.5
2011-05-30 00:00:00,48.2
2011-05-30 01:00:00,42.7
2011-05-30 02:00:00,34.7
2011-05-30 03:00:00,17.8
2011-05-30 04:00:00,8.8
2011-05-30 05:00:00,21.8
2011-05-30 06:00:00,31.4
2011-05-30 07:00:00,309.9
2011-05-30 08:00:00,383.3
2011-05-30 09:00:00,295.4
2011-05-30 10:00:00,326.3
2011-05-30 11:00:00,351.3
2011-05-30 12:00:00,404.0
2011-05-30 13:00:00,396.3
2011-05-30 14:00:00,400.2
2011-05-30 15:00:00,358.4
2011-05-30 16:00:00,306.6
2011-05-30 17:00:00,547.0
2011-05-30 18:00:00,506.3
2011-05-30 19:00:00,319.3
2011-05-30 20:00:00,223.2
2011-05-30 21:00:00,405.6
2011-05-30 22:00:00,239.9
2011-05-30 23:00:00,154.0
2011-05-31 00:00:00,52.8
2011-05-31 01:00:00,21.0
2011-05-31 02:00:00,10.0
2011-05-31 03:00:00,5.5
2011-05-31 04:00:00,5.3
2011-05-31 05:00:00,25.2
2011-05-31 06:00:00,111.9
2011-05-31 07:00:00,370.7
2011-05-31 08:00:00,557.6
2011-05-31 09:00:00,221.0
2011-05-31 10:00:00,150.2
2011-05-31 11:00:00,194.6
2011-05-31 12:00:00,192.3
2011-05-31 13:00:00,153.2
2011-05-31 14:00:00,147.4
2011-05-31 15:00:00,136.6
2011-05-31 16:00:00,282.0
2011-05-31 17:00:00,612.2
2011-05-31 18:00:00,670.8
2011-05-31 19:00:00,494.4
2011-05-31 20:00:00,278.3
2011-05-31 21:00:00,269.2
2011-05-31 22:00:00,176.6
2011-05-31 23:00:00,159.3
2011-06-20 00:00:00,63.7
2011-06-20 01:00:00,22.3
2011-06-20 02:00:00,9.3
2011-06-20 03:00:00,5.6
2011-06-20 04:00:00,3.6
2011-06-20 05:00:00,16.8
2011-06-20 06:00:00,91.3
2011-06-20 07:00:00,143.6
2011-06-20 08:00:00,277.7
2011-06-20 09:00:00,231.8
2011-06-20 10:00:00,202.1
2011-06-20 11:00:00,208.1
2011-06-20 12:00:00,228.1
2011-06-20 13:00:00,226.0
2011-06-20 14:00:00,225.5
2011-06-20 15:00:00,226.0
2011-06-20 16:00:00,345.2
2011-06-20 17:00:00,558.4
2011-06-20 18:00:00,444.2
2011-06-20 19:00:00,406.0
2011-06-20 20:00:00,212.1
2011-06-20 21:00:00,202.2
2011-06-20 22:00:00,151.9
2011-06-20 23:00:00,188.5
2011-06-21 00:00:00,62.5
2011-06-21 01:00:00,22.7
2011-06-21 02:00:00,8.5
2011-06-21 03:00:00,4.0
2011-06-21 04:00:00,5.3
2011-06-21 05:00:00,23.2
2011-06-21 06:00:00,104.3
2011-06-21 07:00:00,343.7
2011-06-21 08:00:00,494.0
2011-06-21 09:00:00,258.2
2011-06-21 10:00:00,210.3
2011-06-21 11:00:00,208.9
2011-06-21 12:00:00,221.3
2011-06-21 13:00:00,212.7
2011-06-21 14:00:00,211.2
2011-06-21 15:00:00,210.1
2011-06-21 16:00:00,333.3
2011-06-21 17:00:00,483.1
2011-06-21 18:00:00,374.1
2011-06-21 19:00:00,376.5
2011-06-21 20:00:00,327.1
2011-06-21 21:00:00,248.3
2011-06-21 22:00:00,181.5
2011-06-21 23:00:00,173.8
2011-06-22 00:00:00,61.9
2011-06-22 01:00:00,25.6
2011-06-22 02:00:00,10.0
2011-06-22 03:00:00,8.2
2011-06-22 04:00:00,6.7
2011-06-22 05:00:00,25.5
2011-06-22 06:00:00,101.9
2011-06-22 07:00:00,319.2
2011-06-22 08:00:00,580.75
2011-06-22 09:00:00,265.9
2011-06-22 10:00:00,171.4
2011-06-22 11:00:00,193.5
2011-06-22 12:00:00,231.3
2011-06-22 13:00:00,241.7
2011-06-22 14:00:00,248.9
2011-06-22 15:00:00,250.7
2011-06-22 16:00:00,318.3
2011-06-22 17:00:00,602.1
2011-06-22 18:00:00,512.2
2011-06-22 19:00:00,399.1
2011-06-22 20:00:00,314.5
2011-06-22 21:00:00,203.5
2011-06-22 22:00:00,179.6
2011-06-22 23:00:00,121.1
2011-06-23 00:00:00,76.2
2011-06-23 01:00:00,40.0
2011-06-23 02:00:00,18.8
2011-06-23 03:00:00,8.2
2011-06-23 04:00:00,6.6
2011-06-23 05:00:00,25.5
2011-06-23 06:00:00,129.1
2011-06-23 07:00:00,380.7
2011-06-23 08:00:00,457.6
2011-06-23 09:00:00,329.6
2011-06-23 10:00:00,187.0
2011-06-23 11:00:00,216.9
2011-06-23 12:00:00,255.5
2011-06-23 13:00:00,248.1
2011-06-23 14:00:00,244.1
2011-06-23 15:00:00,268.1
2011-06-23 16:00:00,315.4
2011-06-23 17:00:00,626.7
2011-06-23 18:00:00,565.9
2011-06-23 19:00:00,386.5
2011-06-23 20:00:00,313.3
2011-06-23 21:00:00,268.0
2011-06-23 22:00:00,190.7
2011-06-23 23:00:00,182.2
2011-06-24 00:00:00,77.7
2011-06-24 01:00:00,27.9
2011-06-24 02:00:00,11.8
2011-06-24 03:00:00,6.8
2011-06-24 04:00:00,7.0
2011-06-24 05:00:00,32.9
2011-06-24 06:00:00,112.9
2011-06-24 07:00:00,330.1
2011-06-24 08:00:00,507.1
2011-06-24 09:00:00,275.3
2011-06-24 10:00:00,228.4
2011-06-24 11:00:00,260.6
2011-06-24 12:00:00,345.3
2011-06-24 13:00:00,365.0
2011-06-24 14:00:00,262.0
2011-06-24 15:00:00,322.4
2011-06-24 16:00:00,431.8
2011-06-24 17:00:00,763.6
2011-06-24 18:00:00,604.7
2011-06-24 19:00:00,466.2
2011-06-24 20:00:00,372.6
2011-06-24 21:00:00,253.3
2011-06-24 22:00:00,219.1
2011-06-24 23:00:00,170.2
2011-06-25 00:00:00,74.2
2011-06-25 01:00:00,44.7
2011-06-25 02:00:00,47.1
2011-06-25 03:00:00,17.5
2011-06-25 04:00:00,10.8
2011-06-25 05:00:00,17.4
2011-06-25 06:00:00,21.7
2011-06-25 07:00:00,194.6
2011-06-25 08:00:00,308.1
2011-06-25 09:00:00,278.8
2011-06-25 10:00:00,344.2
2011-06-25 11:00:00,342.9
2011-06-25 12:00:00,320.1
2011-06-25 13:00:00,320.1
2011-06-25 14:00:00,302.8
2011-06-25 15:00:00,313.3
2011-06-25 16:00:00,271.4
2011-06-25 17:00:00,524.6
2011-06-25 18:00:00,481.3
2011-06-25 19:00:00,423.5
2011-06-25 20:00:00,207.5
2011-06-25 21:00:00,256.2
2011-06-25 22:00:00,190.0
2011-06-25 23:00:00,137.0
2011-06-26 00:00:00,82.0
2011-06-26 01:00:00,48.2
2011-06-26 02:00:00,37.5
2011-06-26 03:00:00,10.8
2011-06-26 04:00:00,6.9
2011-06-26 05:00:00,16.0
2011-06-26 06:00:00,25.0
2011-06-26 07:00:00,197.9
2011-06-26 08:00:00,322.4
2011-06-26 09:00:00,253.8
2011-06-26 10:00:00,354.4
2011-06-26 11:00:00,387.3
2011-06-26 12:00:00,352.4
2011-06-26 13:00:00,333.1
2011-06-26 14:00:00,361.6
2011-06-26 15:00:00,338.9
2011-06-26 16:00:00,393.2
2011-06-26 17:00:00,512.4
2011-06-26 18:00:00,490.6
2011-06-26 19:00:00,414.3
2011-06-26 20:00:00,217.6
2011-06-26 21:00:00,264.4
2011-06-26 22:00:00,222.3
2011-06-26 23:00:00,183.1
2011-06-27 00:00:00,81.3
2011-06-27 01:00:00,24.5
2011-06-27 02:00:00,10.2
2011-06-27 03:00:00,4.5
2011-06-27 04:00:00,4.1
2011-06-27 05:00:00,16.9
2011-06-27 06:00:00,100.4
2011-06-27 07:00:00,354.4
2011-06-27 08:00:00,557.4
2011-06-27 09:00:00,263.1
2011-06-27 10:00:00,198.3
2011-06-27 11:00:00,251.5
2011-06-27 12:00:00,271.2
2011-06-27 13:00:00,245.9
2011-06-27 14:00:00,236.3
2011-06-27 15:00:00,254.6
2011-06-27 16:00:00,342.0
2011-06-27 17:00:00,527.7
2011-06-27 18:00:00,532.3
2011-06-27 19:00:00,404.4
2011-06-27 20:00:00,228.5
2011-06-27 21:00:00,219.4
2011-06-27 22:00:00,180.5
2011-06-27 23:00:00,167.1
2011-06-28 00:00:00,56.9
2011-06-28 01:00:00,25.8
2011-06-28 02:00:00,9.2
2011-06-28 03:00:00,5.5
2011-06-28 04:00:00,6.0
2011-06-28 05:00:00,25.0
2011-06-28 06:00:00,107.2
2011-06-28 07:00:00,307.1
2011-06-28 08:00:00,588.9
2011-06-28 09:00:00,263.9
2011-06-28 10:00:00,185.0
2011-06-28 11:00:00,240.8
2011-06-28 12:00:00,225.1
2011-06-28 13:00:00,243.8
2011-06-28 14:00:00,248.2
2011-06-28 15:00:00,188.7
2011-06-28 16:00:00,276.3
2011-06-28 17:00:00,541.0
2011-06-28 18:00:00,399.6
2011-06-28 19:00:00,322.8
2011-06-28 20:00:00,275.5
2011-06-28 21:00:00,254.5
2011-06-28 22:00:00,192.8
2011-06-28 23:00:00,173.1
2011-06-29 00:00:00,62.0
2011-06-29 01:00:00,21.7
2011-06-29 02:00:00,8.2
2011-06-29 03:00:00,6.5
2011-06-29 04:00:00,7.0
2011-06-29 05:00:00,25.9
2011-06-29 06:00:00,109.8
2011-06-29 07:00:00,339.9
2011-06-29 08:00:00,505.9
2011-06-29 09:00:00,245.3
2011-06-29 10:00:00,257.2
2011-06-29 11:00:00,259.2
2011-06-29 12:00:00,363.2
2011-06-29 13:00:00,350.4
2011-06-29 14:00:00,315.2
2011-06-29 15:00:00,314.8
2011-06-29 16:00:00,397.9
2011-06-29 17:00:00,616.2
2011-06-29 18:00:00,544.0
2011-06-29 19:00:00,485.6
2011-06-29 20:00:00,328.6
2011-06-29 21:00:00,293.0
2011-06-29 22:00:00,203.6
2011-06-29 23:00:00,176.7
2011-06-30 00:00:00,82.2
2011-06-30 01:00:00,34.6
2011-06-30 02:00:00,16.8
2011-06-30 03:00:00,8.4
2011-06-30 04:00:00,6.3
2011-06-30 05:00:00,26.8
2011-06-30 06:00:00,118.1
2011-06-30 07:00:00,353.4
2011-06-30 08:00:00,549.5
2011-06-30 09:00:00,281.3
2011-06-30 10:00:00,265.9
2011-06-30 11:00:00,299.2
2011-06-30 12:00:00,360.1
2011-06-30 13:00:00,365.0
2011-06-30 14:00:00,314.8
2011-06-30 15:00:00,376.3
2011-06-30 16:00:00,406.4
2011-06-30 17:00:00,660.2
2011-06-30 18:00:00,630.1
2011-06-30 19:00:00,470.3
2011-06-30 20:00:00,375.5
2011-06-30 21:00:00,279.4
2011-06-30 22:00:00,251.7
2011-06-30 23:00:00,190.9
2011-07-20 00:00:00,50.6
2011-07-20 01:00:00,23.0
2011-07-20 02:00:00,10.0
2011-07-20 03:00:00,7.5
2011-07-20 04:00:00,6.7
2011-07-20 05:00:00,25.6
2011-07-20 06:00:00,105.9
2011-07-20 07:00:00,321.1
2011-07-20 08:00:00,566.8
2011-07-20 09:00:00,259.2
2011-07-20 10:00:00,209.4
2011-07-20 11:00:00,216.3
2011-07-20 12:00:00,250.1
2011-07-20 13:00:00,229.9
2011-07-20 14:00:00,265.9
2011-07-20 15:00:00,265.8
2011-07-20 16:00:00,348.6
2011-07-20 17:00:00,656.0
2011-07-20 18:00:00,610.2
2011-07-20 19:00:00,404.3
2011-07-20 20:00:00,332.3
2011-07-20 21:00:00,246.0
2011-07-20 22:00:00,186.2
2011-07-20 23:00:00,178.7
2011-07-21 00:00:00,75.3
2011-07-21 01:00:00,21.9
2011-07-21 02:00:00,9.9
2011-07-21 03:00:00,8.7
2011-07-21 04:00:00,7.0
2011-07-21 05:00:00,25.1
2011-07-21 06:00:00,130.8
2011-07-21 07:00:00,357.0
2011-07-21 08:00:00,503.5
2011-07-21 09:00:00,247.4
2011-07-21 10:00:00,183.7
2011-07-21 11:00:00,255.3
2011-07-21 12:00:00,271.1
2011-07-21 13:00:00,272.0
2011-07-21 14:00:00,276.4
2011-07-21 15:00:00,271.3
2011-07-21 16:00:00,316.3
2011-07-21 17:00:00,536.7
2011-07-21 18:00:00,558.9
2011-07-21 19:00:00,457.3
2011-07-21 20:00:00,351.9
2011-07-21 21:00:00,264.6
2011-07-21 22:00:00,233.5
2011-07-21 23:00:00,170.6
2011-07-22 00:00:00,87.0
2011-07-22 01:00:00,39.7
2011-07-22 02:00:00,17.3
2011-07-22 03:00:00,5.6
2011-07-22 04:00:00,6.4
2011-07-22 05:00:00,28.2
2011-07-22 06:00:00,120.9
2011-07-22 07:00:00,349.7
2011-07-22 08:00:00,546.2
2011-07-22 09:00:00,276.3
2011-07-22 10:00:00,191.9
2011-07-22 11:00:00,214.2
2011-07-22 12:00:00,252.8
2011-07-22 13:00:00,257.8
2011-07-22 14:00:00,269.7
2011-07-22 15:00:00,262.2
2011-07-22 16:00:00,372.7
2011-07-22 17:00:00,616.0
2011-07-22 18:00:00,577.8
2011-07-22 19:00:00,384.4
2011-07-22 20:00:00,296.4
2011-07-22 21:00:00,299.8
2011-07-22 22:00:00,230.8
2011-07-22 23:00:00,165.0
2011-07-23 00:00:00,88.0
2011-07-23 01:00:00,51.4
2011-07-23 02:00:00,44.7
2011-07-23 03:00:00,21.8
2011-07-23 04:00:00,17.1
2011-07-23 05:00:00,17.4
2011-07-23 06:00:00,20.5
2011-07-23 07:00:00,197.9
2011-07-23 08:00:00,313.9
2011-07-23 09:00:00,285.9
2011-07-23 10:00:00,332.3
2011-07-23 11:00:00,320.3
2011-07-23 12:00:00,360.6
